id,message,tone
36,This is horror. Seriously this is open threat and keeping a state hostage.,"{'document_tone': {'tones': [{'score': 0.845037, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.89196, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.901164, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'This is horror.', 'tones': [{'score': 0.931034, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.916667, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.931034, 'tone_id': 'fear', 'tone_name': 'Fear'}]}, {'sentence_id': 1, 'text': 'Seriously this is open threat and keeping a state hostage.', 'tones': [{'score': 0.729379, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.8152, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.618451, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
37,SHAHEEN BAGH 2.0 in making,"{'document_tone': {'tones': [{'score': 0.644239, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
38,Why opposition (congress) still not taking this opportunity and start fighting for farmers of india,{'document_tone': {'tones': []}}
39,"Shame on Indian Government for doing this to farmers. Revoke, they draconian laws!","{'document_tone': {'tones': [{'score': 0.752925, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Shame on Indian Government for doing this to farmers.', 'tones': [{'score': 0.80906, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'Revoke, they draconian laws!', 'tones': []}]}"
40,how can farmers call for a bandh? Also they dont understand without masks its a potential disastrous situation. The government needs to update its covid laws.,"{'document_tone': {'tones': [{'score': 0.603437, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.952463, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'how can farmers call for a bandh?', 'tones': [{'score': 0.686337, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.982476, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'Also they dont understand without masks its a potential disastrous situation.', 'tones': [{'score': 0.703409, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'The government needs to update its covid laws.', 'tones': []}]}"
41,"Just one question to farmers u got 6 months of ration with you and why are u blocking 5 route to Delhi don't they need rations. Just think , one suggestion to real farmers stay away from polital parties, commies, khalistanis , shahin bag lot of Indians are allergic to these","{'document_tone': {'tones': [{'score': 0.735786, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.906053, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': ""Just one question to farmers u got 6 months of ration with you and why are u blocking 5 route to Delhi don't they need rations."", 'tones': [{'score': 0.598545, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'Just think , one suggestion to real farmers stay away from polital parties, commies, khalistanis , shahin bag lot of Indians are allergic to these', 'tones': [{'score': 0.673518, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.63698, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
42,"All are traitors, if you want to see true farmer he will be working hard in the fields, news channels please visit the true farmers and interview them  in remote villages in UP ,Bihar,  MP, Jharkhand, Chattisghar, Uttrakhan,Andhra Pradesh, TN, Karnataka, Gujarat and other . Nation first  Jai jawan jai kissan","{'document_tone': {'tones': [{'score': 0.903803, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'All are traitors, if you want to see true farmer he will be working hard in the fields, news channels please visit the true farmers and interview them  in remote villages in UP ,Bihar,  MP, Jharkhand, Chattisghar, Uttrakhan,Andhra Pradesh, TN, Karnataka, Gujarat and other .', 'tones': [{'score': 0.570106, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'Nation first  Jai jawan jai kissan', 'tones': []}]}"
43,"Very good decision if government is stubborn then we  should also be stubborn , give them taste of their own medicine , if govt is not cooperating then boycott them , taanashai nahii chalegi Ambani ,Adani ke dallo ki","{'document_tone': {'tones': [{'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
44,"Public are with you Farmers, Modi became egoistic arrogant he behave like dictator,helping only corporate companies not thinking of poor peoples. Fooling people with lies.","{'document_tone': {'tones': [{'score': 0.504441, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.700772, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.616216, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Public are with you Farmers, Modi became egoistic arrogant he behave like dictator,helping only corporate companies not thinking of poor peoples.', 'tones': [{'score': 0.578754, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.579367, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'Fooling people with lies.', 'tones': []}]}"
45,"Let's find a solution fast, mr modi. Things should not be allowed to linger on for a long time.","{'document_tone': {'tones': [{'score': 0.952313, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': ""Let's find a solution fast, mr modi."", 'tones': [{'score': 0.94715, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'Things should not be allowed to linger on for a long time.', 'tones': [{'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
46,?? ??? ?????? ?????? ???????? ?? ! ?? ??? ???? ?? ???? ???????? ?? ! ????? ??? ????? ???? ?? ; ???? ??? ?????? ???? ?? ? ???? ????? ????? ???????? ?? ? ??? ??? ????? ??????? ?? ? ????? ???? ?????? ???????? ?? !,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': '?? ??? ?????? ?????? ???????? ?? !', 'tones': []}, {'sentence_id': 1, 'text': '?? ??? ???? ?? ???? ???????? ?? !', 'tones': []}, {'sentence_id': 2, 'text': '????? ??? ????? ???? ?? ; ???? ??? ?????? ???? ?? ?', 'tones': []}, {'sentence_id': 3, 'text': '???? ????? ????? ???????? ?? ?', 'tones': []}, {'sentence_id': 4, 'text': '??? ??? ????? ??????? ?? ?', 'tones': []}, {'sentence_id': 5, 'text': '????? ???? ?????? ???????? ?? !', 'tones': []}]}"
47,After long time....per ek Kisan andolan ne hi sahaas dikhaya iss andhi sarkar k khilaf... desh k sabhi unions ko chahiye ki inn kisano se sikhe..   or kisano ke sath judde ??,{'document_tone': {'tones': []}}
48,The problem is a trust deficit with this government. For example Modi says the new laws will enable the farmers to sell their produce anywhere in the country. But what does Khattar say????????  https://amp.scroll.in/latest/974442/farm-laws-ml-khattar-says-farmers-from-other-states-will-not-be-able-to-sell-their-crops-in-haryana,"{'document_tone': {'tones': [{'score': 0.948704, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.789226, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'The problem is a trust deficit with this government.', 'tones': [{'score': 0.769135, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'For example Modi says the new laws will enable the farmers to sell their produce anywhere in the country.', 'tones': [{'score': 0.901894, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 2, 'text': 'But what does Khattar say????????  https://amp.scroll.in/latest/974442/farm-laws-ml-khattar-says-farmers-from-other-states-will-not-be-able-to-sell-their-crops-in-haryana', 'tones': []}]}"
49,Looks like most of the media is also involved as none of them have effectively explained what exactly are the farmers demands and what are they against in the new farm bill. Also what exactly did the new farm bill change. It is necessary for the media to explain the reasons for the protest in an unbiased manner. Otherwise in this new age of everything being recorded and posted Protesting is just a FAD. ,"{'document_tone': {'tones': [{'score': 0.599704, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.762503, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.678324, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Looks like most of the media is also involved as none of them have effectively explained what exactly are the farmers demands and what are they against in the new farm bill.', 'tones': [{'score': 0.664451, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'Also what exactly did the new farm bill change.', 'tones': [{'score': 0.874372, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 2, 'text': 'It is necessary for the media to explain the reasons for the protest in an unbiased manner.', 'tones': [{'score': 0.553752, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.743104, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.6821, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 3, 'text': 'Otherwise in this new age of everything being recorded and posted Protesting is just a FAD.', 'tones': [{'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
50,"Mohan joshi kya app roti nahi khate, je sab kissan he hum apna hak mang rehe he corrupt govt. Se","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Mohan joshi kya app roti nahi khate, je sab kissan he hum apna hak mang rehe he corrupt govt.', 'tones': [{'score': 0.687104, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'Se', 'tones': []}]}"
51,Ye to aam janta ko pareshan karne lage yaar kisaan pure desh me h par ye target delhi kr rahe hai,{'document_tone': {'tones': []}}
52,Modi Supporters your master is in danger keep spreading fake news about farmer protest otherwise they will win.,{'document_tone': {'tones': []}}
53,,{'document_tone': {'tones': []}}
54,The farmers really love the people of Delhi,"{'document_tone': {'tones': [{'score': 0.700293, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
55,"Modi ji, Aur kitna nuksaan karvao ge Desh kaa....kisaano ki Maange Maan kyun nahi lete.",{'document_tone': {'tones': []}}
56,Similarly we want to fight for to ban neet exam and evm,"{'document_tone': {'tones': [{'score': 0.56433, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
57,?? ???? ????? ??  ??? ?? ????? ?? ??? ???? ??? ???? -????? ?? ?? ???? ?? ?? | ?? ????? ?? ????????? ??? ?????? ???? ?? ??? ??? ??  ? ??? ?? ???? ???? ?? ??? ??? ??? ??  ????  GST ???????? ????? ?? ??? ??? ?? ?? ??? ??? ??,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': '?? ???? ????? ??  ??? ?? ????? ?? ??? ???? ??? ???? -????? ?? ?? ???? ?? ?? | ?? ????? ?? ????????? ??? ?????? ???? ?? ??? ??? ??  ?', 'tones': []}, {'sentence_id': 1, 'text': '??? ?? ???? ???? ?? ??? ??? ??? ??  ????  GST ???????? ????? ?? ??? ??? ?? ?? ??? ??? ??', 'tones': []}]}"
58,Plz is number ko call karke galiya de ye subab se gande gsnde msg kar raha hai 03047094160,{'document_tone': {'tones': []}}
59,"Manmohan Singh modi se Kai lakh guna aacha hai tha ,, ab feel hota hai",{'document_tone': {'tones': []}}
60,"Nice, kick out radical Modi from power.","{'document_tone': {'tones': [{'score': 0.707377, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.955445, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
61,Such an egoistic govt....and we say are agricultural economy...not anymore,"{'document_tone': {'tones': [{'score': 0.742731, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
62,Fasal bejnaaa band kero ek saaal tab pata chal jaaigaaaaa amiir log,{'document_tone': {'tones': []}}
63,Chutiye hai kisan ko badnaam karne wale congressi chor sale,{'document_tone': {'tones': []}}
64,Now fakhir aadmi cannot go any way out with his chola ?????? #hum toh fakir aadmi hai chola uthake chaldenge??,"{'document_tone': {'tones': [{'score': 0.525007, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
65,??? ??? ?? ???? ??  ?? ?? ? ?? ??? ?? ??? ?????? ?? ??? ?,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': '??? ??? ?? ???? ??  ?? ?? ?', 'tones': []}, {'sentence_id': 1, 'text': '?? ??? ?? ??? ?????? ?? ??? ?', 'tones': []}]}"
66,"will giv them full support  A bandh  without the colour of region, religion And political views ..???? Respect For our Kisan  ",{'document_tone': {'tones': []}}
67,Ab andhbhakt kahenge... Kissan atankvadi hain....,{'document_tone': {'tones': []}}
68,Kuch ho jaaye Voting too Dharm Dekh Ke Hi Hogi aur tub tak kuch karlo kuch nahin badlega,{'document_tone': {'tones': []}}
69,High time he needs to be taught a lesson.,"{'document_tone': {'tones': [{'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
70,Good block the road and take hostage the inhabitants of Delhi.,"{'document_tone': {'tones': [{'score': 0.564675, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
71,Acha law hai to.jabarjasti kyu karti hai sarkar....,"{'document_tone': {'tones': [{'score': 0.660207, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
72,I support farmer protests n this is chakka jaam which rulers also used to do while they were in opposition but now will anyone dare to invoke NSA UAPA just like they did it on S.Imam? Hypocrites.,"{'document_tone': {'tones': [{'score': 0.943283, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'I support farmer protests n this is chakka jaam which rulers also used to do while they were in opposition but now will anyone dare to invoke NSA UAPA just like they did it on S.Imam?', 'tones': [{'score': 0.654647, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'Hypocrites.', 'tones': []}]}"
73,Expected  Shaheen Bagh 2,"{'document_tone': {'tones': [{'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
74,# stand # with # farmer,{'document_tone': {'tones': []}}
75,"Why are farmers playing into government hands? This is what government wants, let them become nuisance to the public, loose public sympathy, destroy some public property, indulge in unlawful activities...And then public will turn to government to take some action against these. Some over enthusiast elements are killing the spirit, and will hurt the farmers themselves at last.","{'document_tone': {'tones': [{'score': 0.658292, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.720783, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.911392, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Why are farmers playing into government hands?', 'tones': []}, {'sentence_id': 1, 'text': 'This is what government wants, let them become nuisance to the public, loose public sympathy, destroy some public property, indulge in unlawful activities...And then public will turn to government to take some action against these.', 'tones': [{'score': 0.52686, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.5687, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 2, 'text': 'Some over enthusiast elements are killing the spirit, and will hurt the farmers themselves at last.', 'tones': [{'score': 0.784972, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.647986, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
76,"Block all routes to Punjab ,stop all traffic","{'document_tone': {'tones': [{'score': 0.533895, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.97759, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
77,From protest to shaheen bagh part 2,"{'document_tone': {'tones': [{'score': 0.619744, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
78,Divide & Rule started again guys beware of them,{'document_tone': {'tones': []}}
79,,{'document_tone': {'tones': []}}
80,Modi can't hide from farmers,"{'document_tone': {'tones': [{'score': 0.582078, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
81,Block airport railway.. then they will know about this,"{'document_tone': {'tones': [{'score': 0.550559, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.93534, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
82,Also band all news channels to...,"{'document_tone': {'tones': [{'score': 0.942582, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
83,Do it brothers you will be successful ,"{'document_tone': {'tones': [{'score': 0.762168, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
84,Others should support the farmers toooo,{'document_tone': {'tones': []}}
85,AT ANY COST WE WILL STAND WITH THE FARMERS ????????????,"{'document_tone': {'tones': [{'score': 0.856622, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
86,Jo logg Punjab aur Punjab ke farmers par ungli uttha rahe hai ek baar ye bhi dekh le punjab kya hai,{'document_tone': {'tones': []}}
87,All this nonsense should stop now.,"{'document_tone': {'tones': [{'score': 0.556289, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.942582, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
88,All india is only the protest site?,"{'document_tone': {'tones': [{'score': 0.566438, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.92125, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
89,This protest against farm bill need to be successful. It is responsible of each and every citizen of India and who loves India. If we fail now BJP will make Petrol 150 RS Gas to 1500 RS and no one will be there to help ,"{'document_tone': {'tones': [{'score': 0.803844, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'This protest against farm bill need to be successful.', 'tones': [{'score': 0.579411, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 1, 'text': 'It is responsible of each and every citizen of India and who loves India.', 'tones': [{'score': 0.786039, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.751512, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 2, 'text': 'If we fail now BJP will make Petrol 150 RS Gas to 1500 RS and no one will be there to help', 'tones': [{'score': 0.541591, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
90,Protest doesn’t warrant blocking of all roads ,"{'document_tone': {'tones': [{'score': 0.571451, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.801827, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.92125, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
91,"?? ???? ?? ?????,  ?? ???? ????? ????????????",{'document_tone': {'tones': []}}
92,"A request to farmers don't trust Congress, just recall 1984 and do your protest independently","{'document_tone': {'tones': [{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.647986, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
93,"?? ?? ??????? ??? ?? ????? ????? ???? ???? ????? ?? ?? ????? ????? ????????, ??? ?????,???? ???? ?????, ???,????? ????? ????? ?? ??? ???#??? dalal media ??????? ???# ???????? #isupportindianfarmers #kisaanektazindabad #KissanProtest",{'document_tone': {'tones': []}}
94,Andhbhagt empire and fake media is going down,"{'document_tone': {'tones': [{'score': 0.525281, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
95,"Irrespective of whatever facts related to 3 farming acts, and demands related to MSP, protesters should be asked to declare their property and those holding huge property should be treated with 4 good tight lathicharge behind them and sent back to their homes. If they are not good enough to pay incometax, atleast they can do this valuable service to nation.","{'document_tone': {'tones': [{'score': 0.909229, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.730865, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Irrespective of whatever facts related to 3 farming acts, and demands related to MSP, protesters should be asked to declare their property and those holding huge property should be treated with 4 good tight lathicharge behind them and sent back to their homes.', 'tones': [{'score': 0.823277, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'If they are not good enough to pay incometax, atleast they can do this valuable service to nation.', 'tones': []}]}"
96,It is really dissapointing that this must happen here in southeast asia region to get the message across to government. Very very sad!,"{'document_tone': {'tones': [{'score': 0.754158, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.633976, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.982477, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'It is really dissapointing that this must happen here in southeast asia region to get the message across to government.', 'tones': [{'score': 0.506763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'Very very sad!', 'tones': [{'score': 1.0, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.998838, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
97,"Before the law all farmers had a wonderful life,full of prosperity and none commit suicide...All so called Intellectuals, awardwapsi group, Lutyen media and political Intellectuals were falsely raising alarms of their conditions... Doubling of farm income they ridiculed the Govt but when Govt take initiative they ridiculed it too","{'document_tone': {'tones': [{'score': 0.550938, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
98,"We are with farmers,we are farmers ","{'document_tone': {'tones': [{'score': 0.582078, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
99,Now it is time that Pakistan's iSI should help the Sikh brothers and help them in making Khalistan. The whole people of Pakistan are with the Sikh brothers.,"{'document_tone': {'tones': [{'score': 0.554649, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.543262, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': ""Now it is time that Pakistan's iSI should help the Sikh brothers and help them in making Khalistan."", 'tones': [{'score': 0.537797, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 1, 'text': 'The whole people of Pakistan are with the Sikh brothers.', 'tones': []}]}"
100,?? ??? ???????? ???? ??? ?????? ????? ??? ???? ?? ?? ???? ???? ?? ???? ?? ?? ?? ??? ?? ???? ??? ?/??????? ????,{'document_tone': {'tones': []}}
101,Bitcoin investment still remains the best way to earn money online but that's only when you trade with the right person Join the sets of persons who are earning alot of money ?? daily by investing with manager mcjordan Phil  No extra charges ?  Join his telegram channel via  https://t.me/joinchat/AAAAAFibqTiCMQZlLqmeiw  https://t.me/joinchat/AAAAAFibqTiCMQZlLqmeiw,"{'document_tone': {'tones': [{'score': 0.502018, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.655928, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': ""Bitcoin investment still remains the best way to earn money online but that's only when you trade with the right person Join the sets of persons who are earning alot of money ?? daily by investing with manager mcjordan Phil  No extra charges ?"", 'tones': []}, {'sentence_id': 1, 'text': 'Join his telegram channel via  https://t.me/joinchat/AAAAAFibqTiCMQZlLqmeiw', 'tones': [{'score': 0.526444, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 2, 'text': 'https://t.me/joinchat/AAAAAFibqTiCMQZlLqmeiw', 'tones': []}]}"
102,"???????? ?? ??? ?? ?????? ????? ??????? ?? ???????? ???? ????????? ? ?????????? ?? ???? ????? ?? ?????????? ?? ??????? ??? ???????? ????? ??? ?? ????? ?? ??? ????????? ????? ???? ?? ?? ??? ??????? ? ????? ???? ??????? ???? ?????? ???? ????? ???? ?????? ???????? ?? ?? ???? ?? ???? ???? ?????? ?? ????? ?? ??? ???? ???? ??????? ???? ???? ????? ???? ??????? ??? ???? ?? ?? ????? ?? ??? ??? ???? ????????? ? ???? ?????? ?? ??? ?????? ???, ???? ?????? ???? ?? ???? ?? ???? ??, ??????? ?? ?? ????? ?? ??? ???? ??????? ?? ?? ???? ???? ?? ??? ???? ???????","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': '???????? ?? ??? ?? ?????? ????? ??????? ?? ???????? ???? ????????? ?', 'tones': []}, {'sentence_id': 1, 'text': '?????????? ?? ???? ????? ?? ?????????? ?? ??????? ??? ???????? ????? ??? ?? ????? ?? ??? ????????? ????? ???? ?? ?? ??? ??????? ?', 'tones': []}, {'sentence_id': 2, 'text': '????? ???? ??????? ???? ?????? ???? ????? ???? ?????? ???????? ?? ?? ???? ?? ???? ???? ?????? ?? ????? ?? ??? ???? ???? ??????? ???? ???? ????? ???? ??????? ??? ???? ?? ?? ????? ?? ??? ??? ???? ????????? ?', 'tones': []}, {'sentence_id': 3, 'text': '???? ?????? ?? ??? ?????? ???, ???? ?????? ???? ?? ???? ?? ???? ??, ??????? ?? ?? ????? ?? ??? ???? ??????? ?? ?? ???? ???? ?? ??? ???? ???????', 'tones': []}]}"
103,Listen to farmers Modi ji. India depends only on farmers. ,"{'document_tone': {'tones': [{'score': 0.600222, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.939283, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.978371, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Listen to farmers Modi ji.', 'tones': []}, {'sentence_id': 1, 'text': 'India depends only on farmers.', 'tones': [{'score': 0.571163, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.944551, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.968123, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
104,I stand with Farmers. But these are just Punjab goons.,"{'document_tone': {'tones': [{'score': 0.978371, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'I stand with Farmers.', 'tones': []}, {'sentence_id': 1, 'text': 'But these are just Punjab goons.', 'tones': [{'score': 0.946222, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
105,,{'document_tone': {'tones': []}}
106,This is call unity  ??,{'document_tone': {'tones': []}}
107,"Modi me Nam me dam lea ke chadage,",{'document_tone': {'tones': []}}
108,?? ????? ??? ?? ????? ?? ??? ?? ?? ????? ???? ??? ????? ?? ?? ????? ???? ???? ????? ?? ,{'document_tone': {'tones': []}}
109,No Support To any Bandh,"{'document_tone': {'tones': [{'score': 0.968123, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
110,Ker do kisan bhaiyo,{'document_tone': {'tones': []}}
111,8 nu band karo,{'document_tone': {'tones': []}}
112,*???? ??? ???? ???? ??????? ?? ???? ???? ?????-*  ??? ???? ?? ?? ???? ?? ???? ??? ?????  ??? ???? ????? ?? ??????? ??????? ?? ???? ??? ?????  GST ?? ??????????? ?? ???? ??? ?????  ???? ????? ?? ??????? ?? ???? ??? ?????  *?? ???? ??? ???? ??? ?????? ????? ??? ????? ????? ?? ??? ?? ?? ?????? ???????? ????*...,{'document_tone': {'tones': []}}
113,India Bajaao from danger gvot,"{'document_tone': {'tones': [{'score': 0.824289, 'tone_id': 'fear', 'tone_name': 'Fear'}]}}"
114,"?? ????? ????, ???????? ???",{'document_tone': {'tones': []}}
115,NDTV to is band ko support karega??????????,{'document_tone': {'tones': []}}
