id,message,tone
68,"Latest analyses of the Farmers' agitation:  *Currently India is confronting both China and Pakistan on several fronts. Moreover, the Corona Virus is wreaking havoc. And now this agitation, causing further chaos and problems. *The innocent and gullible farmers are being made to believe that the Bills passed are against them, which in fact are in their favour, for their welfare and betterment. *Who is spreading false information to the Farmers? It is headed by Congress and their tout Amarinder Singh sitting in Punjab. And they are joined in by the anti national, anti India elements, by the Tukda Party Leaders in India, by Khalistan supporters in India and abroad (particularly Canada), by Muslims who are anti India, by Pakistani and Chinese supporters. *Have the Sikhs forgotten that it was the Congress Party that caused the mass massacre of the Sikhs and destroyed the Golden Temple? *Have the Farmers forgotten that Punjab itself is undergoing through extreme crises due to drugs. *At this juncture, I suggest that the strict measures taken by the Government. All the numerous benefits provided to the farmers must be withdrawn (except to the poor farmers). Farmers who come in the tax slab must pay income tax. *Wherever the farmers are sitting on demonstration, a thorough check for illegal arms and ammunition and drugs should be made. *Section 144 of CrPC must be immediately put into effect. *Farmers have said that they will do Bharat Bandh in a few days. Government must try to make the farmers understand that the Bills that have been passed are in their favour and they should exercise restraint. But if everything fails and the farmers continue with their ill conceived notion, then I suggest that National Emergency must be put into effect. Because it would amount to creating tension in our country and an attempt to destabilize our country. *All protesters must be scrutinised and the bad elements such as Khalistan and Pakistan supporters should be arrested. Pro Khalistan elements in Canada should not be allowed entry into India.  *BJP and Narendra Modi Government is a Government that believes in taking action, and they must take action. *All the knowledgeable and educated citizens of India fully support and stand with the Government. I stand against anyone, be it the external or internal enemy of my country without any fear and with full conviction. Jai Hind Vande Mataram Bharat Mata Ki Jai ????????","{'document_tone': {'tones': [{'score': 0.560524, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.782505, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': ""Latest analyses of the Farmers' agitation:  *Currently India is confronting both China and Pakistan on several fronts."", 'tones': [{'score': 0.743104, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'Moreover, the Corona Virus is wreaking havoc.', 'tones': [{'score': 0.801827, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'And now this agitation, causing further chaos and problems.', 'tones': [{'score': 0.901894, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 3, 'text': '*The innocent and gullible farmers are being made to believe that the Bills passed are against them, which in fact are in their favour, for their welfare and betterment.', 'tones': []}, {'sentence_id': 4, 'text': '*Who is spreading false information to the Farmers?', 'tones': [{'score': 0.544898, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.868982, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 5, 'text': 'It is headed by Congress and their tout Amarinder Singh sitting in Punjab.', 'tones': []}, {'sentence_id': 6, 'text': 'And they are joined in by the anti national, anti India elements, by the Tukda Party Leaders in India, by Khalistan supporters in India and abroad (particularly Canada), by Muslims who are anti India, by Pakistani and Chinese supporters.', 'tones': []}, {'sentence_id': 7, 'text': '*Have the Sikhs forgotten that it was the Congress Party that caused the mass massacre of the Sikhs and destroyed the Golden Temple?', 'tones': [{'score': 0.523822, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 8, 'text': '*Have the Farmers forgotten that Punjab itself is undergoing through extreme crises due to drugs.', 'tones': [{'score': 0.652184, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.858259, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 9, 'text': '*At this juncture, I suggest that the strict measures taken by the Government.', 'tones': []}, {'sentence_id': 10, 'text': 'All the numerous benefits provided to the farmers must be withdrawn (except to the poor farmers).', 'tones': [{'score': 0.506763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.833309, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 11, 'text': 'Farmers who come in the tax slab must pay income tax.', 'tones': [{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 12, 'text': '*Wherever the farmers are sitting on demonstration, a thorough check for illegal arms and ammunition and drugs should be made.', 'tones': [{'score': 0.8152, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 13, 'text': '*Section 144 of CrPC must be immediately put into effect.', 'tones': [{'score': 0.569093, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.618451, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 14, 'text': '*Farmers have said that they will do Bharat Bandh in a few days.', 'tones': [{'score': 0.56349, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 15, 'text': 'Government must try to make the farmers understand that the Bills that have been passed are in their favour and they should exercise restraint.', 'tones': []}, {'sentence_id': 16, 'text': 'But if everything fails and the farmers continue with their ill conceived notion, then I suggest that National Emergency must be put into effect.', 'tones': [{'score': 0.721471, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.868982, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 17, 'text': 'Because it would amount to creating tension in our country and an attempt to destabilize our country.', 'tones': [{'score': 0.538448, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 18, 'text': '*All protesters must be scrutinised and the bad elements such as Khalistan and Pakistan supporters should be arrested.', 'tones': [{'score': 0.866434, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.816764, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 19, 'text': 'Pro Khalistan elements in Canada should not be allowed entry into India.', 'tones': [{'score': 0.672469, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 20, 'text': '*BJP and Narendra Modi Government is a Government that believes in taking action, and they must take action.', 'tones': []}, {'sentence_id': 21, 'text': '*All the knowledgeable and educated citizens of India fully support and stand with the Government.', 'tones': [{'score': 0.532616, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.727798, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 22, 'text': 'I stand against anyone, be it the external or internal enemy of my country without any fear and with full conviction.', 'tones': [{'score': 0.804675, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 23, 'text': 'Jai Hind Vande Mataram Bharat Mata Ki Jai ????????', 'tones': []}]}"
69,"Farmers are AGAINST THE GOVT...NOT AGAINST PPL/HINDU or MUSLIM Farmers way was blocked-tear gas shells,water cannons.....Do not let govt to create violence in the name of religion (along with Social media terrorists & national media)....15 farmers have lost their lives??)# STAND BY FARMERS...SALUTE TO THE LONG PEACEFUL FARMERS PROTESTS...ROLL BACK ANTIFARMER AGRI LAWS.....Farmers are our OXYGEN","{'document_tone': {'tones': [{'score': 0.507458, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
70,https://www.facebook.com/426895610773497/posts/3425643817565313/,{'document_tone': {'tones': []}}
71,"Congress Party/Capt Amrinder Singh, Opposition political parties, Middlemen,  Dalals, Award wapsi gang, Urban Naxalites, Tukde -Tukde gang, some Paid Media, Anti-India foreign forces & Khalisthanis  are all Piggybacking  ""Farmer"" for fulfilling their own selfish interests and are misguiding the farmers aiming to Destabilize India ! Most of the Real Farmers are happy with the New Farm Laws !","{'document_tone': {'tones': [{'score': 0.587592, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Congress Party/Capt Amrinder Singh, Opposition political parties, Middlemen,  Dalals, Award wapsi gang, Urban Naxalites, Tukde -Tukde gang, some Paid Media, Anti-India foreign forces & Khalisthanis  are all Piggybacking  ""Farmer"" for fulfilling their own selfish interests and are misguiding the farmers aiming to Destabilize India !', 'tones': []}, {'sentence_id': 1, 'text': 'Most of the Real Farmers are happy with the New Farm Laws !', 'tones': [{'score': 0.845832, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
72,,{'document_tone': {'tones': []}}
73,,{'document_tone': {'tones': []}}
74,,{'document_tone': {'tones': []}}
75,,{'document_tone': {'tones': []}}
76,,{'document_tone': {'tones': []}}
77,"At this you are no longer farmers, if this goes on for another week or so, you will be dealt with accordingly. ",{'document_tone': {'tones': []}}
78,,{'document_tone': {'tones': []}}
79,,{'document_tone': {'tones': []}}
80,,{'document_tone': {'tones': []}}
83,,{'document_tone': {'tones': []}}
84,,{'document_tone': {'tones': []}}
85,,{'document_tone': {'tones': []}}
86,,{'document_tone': {'tones': []}}
87,,{'document_tone': {'tones': []}}
88,,{'document_tone': {'tones': []}}
89,,{'document_tone': {'tones': []}}
90,,{'document_tone': {'tones': []}}
91,,{'document_tone': {'tones': []}}
92,Are they farmers?,{'document_tone': {'tones': []}}
93,The Farmers have nothing to lose but their Chains . They have nothing to lose but their Chains .,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'The Farmers have nothing to lose but their Chains .', 'tones': []}, {'sentence_id': 1, 'text': 'They have nothing to lose but their Chains .', 'tones': []}]}"
94,,{'document_tone': {'tones': []}}
95,,{'document_tone': {'tones': []}}
96,Modi government should use tear gas on those stupid people who r protesting fo no gud course.,"{'document_tone': {'tones': [{'score': 0.571724, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
97,,{'document_tone': {'tones': []}}
98,#GhantaHogaBharatBandh ????,{'document_tone': {'tones': []}}
99,#Support FarmersBill????,{'document_tone': {'tones': []}}
100,????? ?? ???? ????? ??? ?? ??? ???? ????? ?? ???? ????? ?? ???? ?? ?????? ?? ????? ?? ?????,{'document_tone': {'tones': []}}
101,Literally an autocratic government,"{'document_tone': {'tones': [{'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
102,Buraaaaaaahhhh,{'document_tone': {'tones': []}}
103,Congress doing neech polotics .....,{'document_tone': {'tones': []}}
104,All solidarity to our farmers.  #standwithfarmerschallenge,"{'document_tone': {'tones': [{'score': 0.992758, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'All solidarity to our farmers.', 'tones': [{'score': 0.961633, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': '#standwithfarmerschallenge', 'tones': []}]}"
105,#StandWithFarmers,{'document_tone': {'tones': []}}
106,Gunda gardi,{'document_tone': {'tones': []}}
107,Lol,"{'document_tone': {'tones': [{'score': 1.0, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
110,"https://www.facebook.com/Upadhyay.Ashwini.BJP/videos/1049461485538959/ English speaking farmer  https://www.facebook.com/INDunravelled/videos/822528925227272/  https://www.facebook.com/281348048596429/posts/4455202121210980/FCI ?? 86% ???? ???? ????? ????? ?? ???? ?? ? ???? MSP ?? ???? ????? ?????? ?? ????? ???? ??????? ?? ?????-???? ?? ?????? ?? ??????? ???? ???? ???? ??? ????? ??? ????? ???? ?? ????? ?????? ?????????? ??? ??????? ??? ?? ???? ??????? ?? ?????? ?? ? ?? ???????? ?? ???? ?? ???? ??????? ?? ????? ?????? ??????? ?? ?? ????? ?? ?? ?  ????? ?? ???? ?? ??????? ?????? ????- ????? ?? ????? ???? ?????? ????? ?? ?????? ?? ????? ?? ??? ???? ??? ????? ????? ????? ?? ???? ?????? ???? ??? ?  ??? ????? ?? ????????? ?? ????? ??? ???? ?? ?? ?? ???? ?? ?????? ?? ??? ??? ?? ?? ??? ?? ?????? ?? ?????? ?? ? ??? ??? “????? ??? 2020” ???? ?? ?? ???? ???? ???? ???? ????? ??? ????.....?? ??? ???? ???? ????? ?? ?? ??????? ?? 1947-2020 ?? ?? ???? ?????? ????? ??......??  ??????? ?? ????, ?????? ?? ????, ??? ????? ?? T-???? ????? ????? ???????? ?? ??? ???? ?????? ?????? ????? ?? ??? ?? ??? ???? ????  ?????? ?? ?? ???? ???? ??, ?? ???? ??? ???? ??? ?????? ????? ??? ??? ??????  ????? ?? ???? ??? ?? ??? ??? ????-?????? ???? ??? ????? ??? ???? ??? ????? ????? ???? ?????? ??? ?? ???? ????? ?? ???? ????? ??? ????? ???, ???? ??? ?????  ?? ?? ???? ????? ?? ???? ???? ?????? ???? ????? ???? ????? ???? ???? ??????? ??? 1-2% ??, ????? ????? ??? 8% ?? ???????  ?? ??? ???? ?? ???????? ?? ?? ??????? ???? ?? ?? ???????? ?? ??? ?? ???? ?? ??? ???? ?? ?? ?? ?????? ???? ??????? ?? ?? ???, ?? ???? ???? ??? ??? ???, ???? ?? ?????? ?? ?? ?? ??? #agriculture #FarmersProtest #Punjab  ????? ??? ?? ???? ????, ?????? ??? ??? ????, ???? ?? ????? ?????? ??? ????? ???? ??? ?? ?????? ?? ????? ??? ????? ??? ?????? ????? 2 ???????? ?? ????? ????? ? ????? ?????? ?? ????? ?? ???????? ??? ?? ?????? ???????? ?? ?? ???? ????? ?? ????? ???? ?? ????? ?? ??? ?? ?????? ?? ?????? ??? ?? ?? ???? ???? ??? ?????  When Punjab parliament has rejected the bill in Punjab Assembly then why they r protesting. Who r these ppl.  ??????? ?? ???? 15 ?????? ?? 15 ?????? ?? ??? ???? ?? ???? ?? ???? ?????? ?????? ???? ?? ??? ???? ??, ?????, ??????? ??? ???? ?? ???? ??? ?????? ?? ???? ???? ??? ?????? ??? ?? ??? ?? ????? 1 - 2 ????? ?? ???? ?? ??? , ?? ?? ???? ????? ???? ???? ??? ?????, ???? ?? ????? ?? ???? ???? ???? ???? ??? ???? ??? ?? ?? ??? ??? ??? ?  ?? ????????? ????????? ?? ???","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'https://www.facebook.com/Upadhyay.Ashwini.BJP/videos/1049461485538959/ English speaking farmer  https://www.facebook.com/INDunravelled/videos/822528925227272/', 'tones': [{'score': 0.526805, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'https://www.facebook.com/281348048596429/posts/4455202121210980/FCI', 'tones': []}, {'sentence_id': 2, 'text': '?? 86% ???? ???? ????? ????? ?? ???? ?? ?', 'tones': []}, {'sentence_id': 3, 'text': '???? MSP ?? ???? ????? ?????? ?? ????? ???? ??????? ?? ?????-???? ?? ?????? ?? ??????? ???? ???? ???? ??? ????? ??? ????? ???? ?? ????? ?????? ?????????? ??? ??????? ??? ?? ???? ??????? ?? ?????? ?? ?', 'tones': []}, {'sentence_id': 4, 'text': '?? ???????? ?? ???? ?? ???? ??????? ?? ????? ?????? ??????? ?? ?? ????? ?? ?? ?', 'tones': []}, {'sentence_id': 5, 'text': '????? ?? ???? ?? ??????? ?????? ????- ????? ?? ????? ???? ?????? ????? ?? ?????? ?? ????? ?? ??? ???? ??? ????? ????? ????? ?? ???? ?????? ???? ??? ?', 'tones': []}, {'sentence_id': 6, 'text': '??? ????? ?? ????????? ?? ????? ??? ???? ?? ?? ?? ???? ?? ?????? ?? ??? ??? ?? ?? ??? ?? ?????? ?? ?????? ?? ?', 'tones': []}, {'sentence_id': 7, 'text': '??? ??? “????? ??? 2020” ???? ?? ?? ???? ???? ???? ???? ????? ??? ????.....?? ??? ???? ???? ????? ?? ?? ??????? ?? 1947-2020 ?? ?? ???? ?????? ????? ??......??  ??????? ?? ????, ?????? ?? ????, ??? ????? ?? T-???? ????? ????? ???????? ?? ??? ???? ?????? ?????? ????? ?? ??? ?? ??? ???? ????  ?????? ?? ?? ???? ???? ??, ?? ???? ??? ???? ??? ?????? ????? ??? ??? ??????  ????? ?? ???? ??? ?? ??? ??? ????-?????? ???? ??? ????? ??? ???? ??? ????? ????? ???? ?????? ??? ?? ???? ????? ?? ???? ????? ??? ????? ???, ???? ??? ?????  ?? ?? ???? ????? ?? ???? ???? ?????? ???? ????? ???? ????? ???? ???? ??????? ??? 1-2% ??, ????? ????? ??? 8% ?? ???????  ?? ??? ???? ?? ???????? ?? ?? ??????? ???? ?? ?? ???????? ?? ??? ?? ???? ?? ??? ???? ?? ?? ?? ?????? ???? ??????? ?? ?? ???, ?? ???? ???? ??? ??? ???, ???? ?? ?????? ?? ?? ?? ??? #agriculture #FarmersProtest #Punjab  ????? ??? ?? ???? ????, ?????? ??? ??? ????, ???? ?? ????? ?????? ??? ????? ???? ??? ?? ?????? ?? ????? ??? ????? ??? ?????? ????? 2 ???????? ?? ????? ????? ?', 'tones': []}, {'sentence_id': 8, 'text': '????? ?????? ?? ????? ?? ???????? ??? ?? ?????? ???????? ?? ?? ???? ????? ?? ????? ???? ?? ????? ?? ??? ?? ?????? ?? ?????? ??? ?? ?? ???? ???? ??? ?????', 'tones': []}, {'sentence_id': 9, 'text': 'When Punjab parliament has rejected the bill in Punjab Assembly then why they r protesting.', 'tones': [{'score': 0.519394, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 10, 'text': 'Who r these ppl.', 'tones': []}, {'sentence_id': 11, 'text': '??????? ?? ???? 15 ?????? ?? 15 ?????? ?? ??? ???? ?? ???? ?? ???? ?????? ?????? ???? ?? ??? ???? ??, ?????, ??????? ??? ???? ?? ???? ??? ?????? ?? ???? ???? ??? ?????? ??? ?? ??? ?? ????? 1 - 2 ????? ?? ???? ?? ??? , ?? ?? ???? ????? ???? ???? ??? ?????, ???? ?? ????? ?? ???? ???? ???? ???? ??? ???? ??? ?? ?? ??? ??? ??? ?', 'tones': []}, {'sentence_id': 12, 'text': '?? ????????? ????????? ?? ???', 'tones': []}]}"
111,,{'document_tone': {'tones': []}}
112,,{'document_tone': {'tones': []}}
113,,{'document_tone': {'tones': []}}
114,,{'document_tone': {'tones': []}}
115,,{'document_tone': {'tones': []}}
116,,{'document_tone': {'tones': []}}
117,,{'document_tone': {'tones': []}}
118,,{'document_tone': {'tones': []}}
119,,{'document_tone': {'tones': []}}
120,,{'document_tone': {'tones': []}}
121,,{'document_tone': {'tones': []}}
122,We support farmers and Khalistan ??,"{'document_tone': {'tones': [{'score': 0.561958, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
123,#supportourfarmers,{'document_tone': {'tones': []}}
124,#WeSupportFarmers,{'document_tone': {'tones': []}}
125,praise corona..,{'document_tone': {'tones': []}}
126,Joy Shree Ram,"{'document_tone': {'tones': [{'score': 0.794305, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
