id,message,tone
88,?? ????????? ???? ????? ????? ? ??? ?? ?? ???? 84 ? ?????? ?? ???? ???? ???.. ???? ????? ??.. ??? ? ???? ???? ?? ?? ????? ???? ????? ? ?????? ????????? ?? ?? ????? ??? ????? ?????? ?? ?? ??? ?? ??? ???? ??? ???? ???? ????????? ?? ?????,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': '?? ????????? ???? ????? ????? ?', 'tones': []}, {'sentence_id': 1, 'text': '??? ?? ?? ???? 84 ?', 'tones': []}, {'sentence_id': 2, 'text': '?????? ?? ???? ???? ???.. ???? ????? ??.. ??? ?', 'tones': []}, {'sentence_id': 3, 'text': '???? ???? ?? ?? ????? ???? ????? ?', 'tones': []}, {'sentence_id': 4, 'text': '?????? ????????? ?? ?? ????? ??? ????? ?????? ?? ?? ??? ?? ??? ???? ??? ???? ???? ????????? ?? ?????', 'tones': []}]}"
89,,{'document_tone': {'tones': []}}
90,Khalistan zindabad,{'document_tone': {'tones': []}}
91,Modi fudu banande,{'document_tone': {'tones': []}}
92,Kisan zindabaad,{'document_tone': {'tones': []}}
93,Khalistan zinda baad,{'document_tone': {'tones': []}}
94,India is a terrorist state,"{'document_tone': {'tones': [{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
95,https://www.facebook.com/670490466309796/posts/5942990835726373/ Fake formers,"{'document_tone': {'tones': [{'score': 0.658304, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'https://www.facebook.com/670490466309796/posts/5942990835726373/', 'tones': []}, {'sentence_id': 1, 'text': 'Fake formers', 'tones': [{'score': 0.658304, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
96,,{'document_tone': {'tones': []}}
97,Khalistaan zindabad ??????,{'document_tone': {'tones': []}}
98,Eliminate these mofos,{'document_tone': {'tones': []}}
99,"Astrologer famous in all world ???? INDIA/???? UK/???? USA/???? CANADA/CALIFORNIA/???? AUSTRALIA/ DUBAI/ ???? ITALY/ ???? MAURITIUS/ ???? SINGAPORE/ ???? MALAYSIA ETC. contact & whatsaap no.+91-9772079255  result 1001% guaranteed. ((#Love_Guru))  ???????????- ?? ????? ,, ???? ?????? ??????? ,??? ????? ???? ???????? ,????? ?????? ,????? ???? ,????????,  whatsapp+91-9772079255 1. Love problem solution 2. Love marriage specialist 3. Settle in foreign 4. Ex lover problem solution 5. Desired love  6. Husband wife disputes 7. Childless problem solution 8. Divorce solution 9. Business related problem 10. One side love solution 11. Extra marrital affair solution Contact & whatsaap no. +91-9772079255","{'document_tone': {'tones': [{'score': 0.631196, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.957145, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.776928, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Astrologer famous in all world ???? INDIA/???? UK/???? USA/???? CANADA/CALIFORNIA/???? AUSTRALIA/ DUBAI/ ???? ITALY/ ???? MAURITIUS/ ???? SINGAPORE/ ???? MALAYSIA ETC.', 'tones': [{'score': 0.6821, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'contact & whatsaap no.+91-9772079255  result 1001% guaranteed.', 'tones': [{'score': 0.801827, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.751512, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 2, 'text': '((#Love_Guru))  ???????????- ?? ????? ,, ???? ?????? ??????? ,??? ????? ???? ???????? ,????? ?????? ,????? ???? ,????????,  whatsapp+91-9772079255 1. Love problem solution 2. Love marriage specialist 3. Settle in foreign 4. Ex lover problem solution 5. Desired love  6. Husband wife disputes 7. Childless problem solution 8. Divorce solution 9. Business related problem 10.', 'tones': [{'score': 0.633246, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.926648, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 3, 'text': 'One side love solution 11.', 'tones': [{'score': 0.857667, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 4, 'text': 'Extra marrital affair solution Contact & whatsaap no.', 'tones': [{'score': 0.801827, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 5, 'text': '+91-9772079255', 'tones': []}]}"
100,"Goons , wolves in sheeps clothes",{'document_tone': {'tones': []}}
101,https://www.facebook.com/619882234831837/posts/1916420618511319/,{'document_tone': {'tones': []}}
102,"Videshi Daaru aur Chakhna Kisaan aandolan me dekhiye  https://www.facebook.com/173370349349504/posts/4050050931681407/  ????? ????? ??????? ?? ?? ???? ?????, ?? ?? ?? ????????? ???? ?????, ?? ??? ?????????? ????, ???? ?????? ?? ??? ???, ?????? ??? ??????? ??????? ?? ??? ??? ?? !! Lo dekho sab log https://m.facebook.com/story.php?story_fbid=1108773829570516&id=354252931689280  Sword attack at Delhi police, thy are terrorist not protester, prayers for Delhi police family ,  https://m.facebook.com/story.php?story_fbid=244816097203561&id=102515904766915","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Videshi Daaru aur Chakhna Kisaan aandolan me dekhiye  https://www.facebook.com/173370349349504/posts/4050050931681407/', 'tones': []}, {'sentence_id': 1, 'text': '????? ????? ??????? ?? ?? ???? ?????, ?? ?? ?? ????????? ???? ?????, ?? ??? ?????????? ????, ???? ?????? ?? ??? ???, ?????? ??? ??????? ??????? ?? ??? ??? ?? !! Lo dekho sab log https://m.facebook.com/story.php?story_fbid=1108773829570516&id=354252931689280  Sword attack at Delhi police, thy are terrorist not protester, prayers for Delhi police family ,  https://m.facebook.com/story.php?story_fbid=244816097203561&id=102515904766915', 'tones': []}]}"
103,Kisan ekta jindabad,{'document_tone': {'tones': []}}
104,https://www.facebook.com/187303075204539/posts/792591534675687/?sfnsn=wiwspmo how shameful  just watch,"{'document_tone': {'tones': [{'score': 0.984352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
105,https://youtu.be/EQ8A2JoUtM8,{'document_tone': {'tones': []}}
106,,{'document_tone': {'tones': []}}
107,,{'document_tone': {'tones': []}}
108,,{'document_tone': {'tones': []}}
109,,{'document_tone': {'tones': []}}
110,,{'document_tone': {'tones': []}}
111,,{'document_tone': {'tones': []}}
112,,{'document_tone': {'tones': []}}
113,https://fb.watch/3fIIabrbs8/,{'document_tone': {'tones': []}}
114,Terrorism asal ye hai jo bharat k logun mai hai ?? ,{'document_tone': {'tones': []}}
115,Khub reporting ho rhi hai.. Hope you enjoy this rndtv.. This was what u were waiting for...,"{'document_tone': {'tones': [{'score': 0.928648, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Khub reporting ho rhi hai.. Hope you enjoy this rndtv..', 'tones': [{'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'This was what u were waiting for...', 'tones': []}]}"
116,???? ?????????? ???,{'document_tone': {'tones': []}}
117,Presstitute ndtv,{'document_tone': {'tones': []}}
118,Riot monger channel NDTV,{'document_tone': {'tones': []}}
119,????????? ?? ??????,{'document_tone': {'tones': []}}
120,,{'document_tone': {'tones': []}}
121,,{'document_tone': {'tones': []}}
