id,message,tone
111,????????????? ??????? ?? ??? ??? ????? ?? ??? ?????? ????????? ???? ???? ??? ????? ????????? ????,{'document_tone': {'tones': []}}
112,SFJ is govt. created agency. All Khalistanis have been killed or jailed. Why govt is not arresting these idiots? Extradite all members of SFJ and jail them...what is stopping the govt?,"{'document_tone': {'tones': [{'score': 0.573102, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.869578, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'SFJ is govt.', 'tones': [{'score': 0.792195, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'created agency.', 'tones': [{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'All Khalistanis have been killed or jailed.', 'tones': [{'score': 0.540642, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 3, 'text': 'Why govt is not arresting these idiots?', 'tones': [{'score': 0.697336, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 4, 'text': 'Extradite all members of SFJ and jail them...what is stopping the govt?', 'tones': [{'score': 0.55169, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.775702, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
113,"NO REPEL OF FARM LAWS !!!  Modi Government's New Farm Laws are 100% Pro-Farmers and all ""Real Farmers"" are Happy !  Only unhappy lots are Middlemen, Dalals, Arhtiyas and electorally defeated Frustrated  Politicians !  Over 94% real farmers are happy with the New Farm Laws ! We support ""Real Farmers""  who are  now busy in farming in their villages !  We Oppose agitating ""Nakli Farmers"" planted by Congress, Left, AAP, Tukde Tukde gang, Arhtiyas, Urban Naxals, Award wapsi gang, Maoists, Khalisthanis, Pro-China/Pakistan lobbies etc.   STOP MAKING NUISANCE & DON'T BLOCK PUBLIC ROADS !","{'document_tone': {'tones': [{'score': 0.625323, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.576015, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.81116, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'NO REPEL OF FARM LAWS !!!  Modi Government\'s New Farm Laws are 100% Pro-Farmers and all ""Real Farmers"" are Happy !', 'tones': [{'score': 0.700085, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.783854, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'Only unhappy lots are Middlemen, Dalals, Arhtiyas and electorally defeated Frustrated  Politicians !', 'tones': [{'score': 0.84204, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 2, 'text': 'Over 94% real farmers are happy with the New Farm Laws !', 'tones': [{'score': 0.844493, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 3, 'text': 'We support ""Real Farmers""  who are  now busy in farming in their villages !', 'tones': [{'score': 0.573722, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.509368, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 4, 'text': 'We Oppose agitating ""Nakli Farmers"" planted by Congress, Left, AAP, Tukde Tukde gang, Arhtiyas, Urban Naxals, Award wapsi gang, Maoists, Khalisthanis, Pro-China/Pakistan lobbies etc.   STOP MAKING NUISANCE & DON\'T BLOCK PUBLIC ROADS !', 'tones': [{'score': 0.595347, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
114,,{'document_tone': {'tones': []}}
115,,{'document_tone': {'tones': []}}
116,,{'document_tone': {'tones': []}}
117,"Musalman ko atankwadi Sikh ko khalistani  Dalit ko Ugravadi. Kab tak yeh khel khelenge ,,  jab jab Insaaf ki awaaz uthengi toh yeh sab Naam diya jayega.   Yeh terrorist mind walon ki sazish ko khatam karna zaruri hai.   Inquilab ke nareh lagna zaruri hai .","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Musalman ko atankwadi Sikh ko khalistani  Dalit ko Ugravadi.', 'tones': []}, {'sentence_id': 1, 'text': 'Kab tak yeh khel khelenge ,,  jab jab Insaaf ki awaaz uthengi toh yeh sab Naam diya jayega.', 'tones': []}, {'sentence_id': 2, 'text': 'Yeh terrorist mind walon ki sazish ko khatam karna zaruri hai.', 'tones': []}, {'sentence_id': 3, 'text': 'Inquilab ke nareh lagna zaruri hai .', 'tones': []}]}"
118,,{'document_tone': {'tones': []}}
119,,{'document_tone': {'tones': []}}
120,They want seperate state or they're declaring war upon India ? Certainly Indian govt should take this matter up with US administration.,"{'document_tone': {'tones': [{'score': 0.621447, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': ""They want seperate state or they're declaring war upon India ?"", 'tones': [{'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'Certainly Indian govt should take this matter up with US administration.', 'tones': [{'score': 0.701655, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.825035, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
121,The banned Khalistani group Sikhs for Justice (SFJ) doesn't want the increase of retail in North India. Sikhs harming Punjab at first without knowing the facts. Interesting! ,"{'document_tone': {'tones': [{'score': 0.937488, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.895883, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': ""The banned Khalistani group Sikhs for Justice (SFJ) doesn't want the increase of retail in North India."", 'tones': []}, {'sentence_id': 1, 'text': 'Sikhs harming Punjab at first without knowing the facts.', 'tones': [{'score': 0.955445, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.874372, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 2, 'text': 'Interesting!', 'tones': []}]}"
122,Total Failure of the idiotic governance we have,"{'document_tone': {'tones': [{'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
123,"You know what,this fellow is not a sikh as some people claim.He in my mind is a hindu trying to give our sikhs a bad name.This is a hindu conspirecy to by our centre to disturb the sikhs of india.That is why they are always playing this khalistani card all the time when ever centrel government has to deal with punjab issues.This gives the centre to creat problems for punjab and do nothing for our punjabies.Very clever these polititians of hindustan.There no development of any sort going on in punjab.That is reserved for rest of india.They always leave punjab out of any development.If india wants this way,india should think very carefully.This policy of ignoring punjab and down grading it to zero will backfire one day.So watchbout india.You are creating a  problem for yourself for no real reason atall.i do not know what it is.it seems both hindus and indian muslims have a problem with our sikhs.So they togather created this hate sikh problem.","{'document_tone': {'tones': [{'score': 0.660315, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.545825, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'You know what,this fellow is not a sikh as some people claim.He in my mind is a hindu trying to give our sikhs a bad name.This is a hindu conspirecy to by our centre to disturb the sikhs of india.That is why they are always playing this khalistani card all the time when ever centrel government has to deal with punjab issues.This gives the centre to creat problems for punjab and do nothing for our punjabies.Very clever these polititians of hindustan.There no development of any sort going on in punjab.That is reserved for rest of india.They always leave punjab out of any development.If india wants this way,india should think very carefully.This policy of ignoring punjab and down grading it to zero will backfire one day.So watchbout india.You are creating a  problem for yourself for no real reason atall.i', 'tones': [{'score': 0.670989, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'do not know what it is.it', 'tones': [{'score': 0.801827, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'seems both hindus and indian muslims have a problem with our sikhs.So they togather created this hate sikh problem.', 'tones': [{'score': 0.724093, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
124,Hoisted voluntarily???,{'document_tone': {'tones': []}}
125,"How funny and Shameful except Hindus, all minorities in India are deliberately associated with Terrorist network. When UNO report says, Modi Hindu Govt harboring ISIS & Dash on Indian Soil.??","{'document_tone': {'tones': [{'score': 0.504988, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.935988, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.679672, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'How funny and Shameful except Hindus, all minorities in India are deliberately associated with Terrorist network.', 'tones': [{'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'When UNO report says, Modi Hindu Govt harboring ISIS & Dash on Indian Soil.??', 'tones': [{'score': 0.635406, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.509368, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
126,Yes...Now real agenda is exposed.....,"{'document_tone': {'tones': [{'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
127,Godimedia doing it job to vilify the farmers,"{'document_tone': {'tones': [{'score': 0.525343, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
128,He is top notch vela banda... did nothing for sikhism.. idiot guy...making money on the basis of religion issues.. he calls him self a sikh.. corrupt guy,"{'document_tone': {'tones': [{'score': 0.64507, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
129,Farmers are totally peaceful so far....RSS Terrorists should be away from protest....,"{'document_tone': {'tones': [{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
130,If you want to kill a person give him a bad Name. It is an old proverb,"{'document_tone': {'tones': [{'score': 0.896183, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.859164, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'If you want to kill a person give him a bad Name.', 'tones': [{'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'It is an old proverb', 'tones': [{'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
131,wtf is SFJ? neither his mother nor his sister mentioned about it ????,"{'document_tone': {'tones': [{'score': 0.745574, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
132,This award should be given to Kejriwal and desh ka pappu ham sab ka pappu,{'document_tone': {'tones': []}}
133,World is supporting Khalistan Punjab ????????????????,{'document_tone': {'tones': []}}
134,Khalistan will never Forget this Golden Temple Massacre by Indian Army. We support the State of Khalistan,"{'document_tone': {'tones': [{'score': 0.820755, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.859164, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Khalistan will never Forget this Golden Temple Massacre by Indian Army.', 'tones': [{'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'We support the State of Khalistan', 'tones': [{'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
135,,{'document_tone': {'tones': []}}
136,,{'document_tone': {'tones': []}}
137,Latest Pakistan drama   https://youtu.be/xfod23dOMgA,"{'document_tone': {'tones': [{'score': 0.572317, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
138,Lol try it if u can ,"{'document_tone': {'tones': [{'score': 0.60346, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
139,Sandeep MV ,{'document_tone': {'tones': []}}
140,Ananthu Balu ??,{'document_tone': {'tones': []}}
141,Stephan Nedumpally ,{'document_tone': {'tones': []}}
142,Akhil Nagpal,{'document_tone': {'tones': []}}
143,"You guys are doing your best to defame our protest, but we will do our best for victory?????? #FarmersProtest #standwithfarmerschallenge #BycottGodiMedia #ShameOnGodiMedia",{'document_tone': {'tones': []}}
144,Farhan Khan  Nitin Sharma ,{'document_tone': {'tones': []}}
145,Such an idiotic mindset this is....,{'document_tone': {'tones': []}}
146,Godi media trying its best to defame farmer’s protest . #ShameOnYouGodiMedia ????????,"{'document_tone': {'tones': [{'score': 0.526506, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.902459, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Godi media trying its best to defame farmer’s protest .', 'tones': [{'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': '#ShameOnYouGodiMedia ????????', 'tones': []}]}"
147,,{'document_tone': {'tones': []}}
148,Paid Media????????????????,{'document_tone': {'tones': []}}
149,Sikhs now are trimming beards and claiming to be brave????,{'document_tone': {'tones': []}}
150,?? https://millichronicle.com/2020/05/india-has-more-fake-news-than-anywhere-else-in-the-world-microsoft-report/,{'document_tone': {'tones': []}}
151,Godi Meda,{'document_tone': {'tones': []}}
152,Fake news,"{'document_tone': {'tones': [{'score': 0.609527, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
153,Don't even dare....,"{'document_tone': {'tones': [{'score': 0.522021, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.994446, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
154,Shakti Rathore,{'document_tone': {'tones': []}}
155,Bik gaye,{'document_tone': {'tones': []}}
156,Fake news,"{'document_tone': {'tones': [{'score': 0.609527, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
157,"Working from your home you can start making $5,000 worth bitcoin in every 24hours interested members contact him via telegram ???????????? https://t.me/joinchat/RYNiRhFtdPNwVkIF Or via WhatsApp ?????? +13235293161","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Working from your home you can start making $5,000 worth bitcoin in every 24hours interested members contact him via telegram ???????????? https://t.me/joinchat/RYNiRhFtdPNwVkIF', 'tones': [{'score': 0.598602, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'Or via WhatsApp ?????? +13235293161', 'tones': [{'score': 0.984352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
158,BJP ??,{'document_tone': {'tones': []}}
159,Links to open fake media's blindfold about kisan aandolan from ur eyes  https://www.facebook.com/105548574268566/videos/2159485394185762/  https://www.facebook.com/PAGNewsIndia/videos/394729471750076/  https://m.facebook.com/story.php?story_fbid=1255800601467660&id=350425165302318  https://www.facebook.com/AnjumAjit/videos/832975040602540/  https://www.facebook.com/AnjumAjit/videos/432353494793779/  https://www.facebook.com/newshamdard/videos/3550283868394852/  https://www.facebook.com/indianunity.in/videos/691238044919617/  https://www.facebook.com/AAPPunjab/videos/414898466597035/  https://www.facebook.com/PAGNewsIndia/videos/308796243818595/  https://www.facebook.com/GurjeetSinghsocialworker/videos/118451806765612/,"{'document_tone': {'tones': [{'score': 0.556625, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.865388, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': ""Links to open fake media's blindfold about kisan aandolan from ur eyes  https://www.facebook.com/105548574268566/videos/2159485394185762/"", 'tones': [{'score': 0.556625, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'https://www.facebook.com/PAGNewsIndia/videos/394729471750076/', 'tones': []}, {'sentence_id': 2, 'text': 'https://m.facebook.com/story.php?story_fbid=1255800601467660&id=350425165302318  https://www.facebook.com/AnjumAjit/videos/832975040602540/', 'tones': []}, {'sentence_id': 3, 'text': 'https://www.facebook.com/AnjumAjit/videos/432353494793779/', 'tones': []}, {'sentence_id': 4, 'text': 'https://www.facebook.com/newshamdard/videos/3550283868394852/', 'tones': []}, {'sentence_id': 5, 'text': 'https://www.facebook.com/indianunity.in/videos/691238044919617/', 'tones': []}, {'sentence_id': 6, 'text': 'https://www.facebook.com/AAPPunjab/videos/414898466597035/', 'tones': []}, {'sentence_id': 7, 'text': 'https://www.facebook.com/PAGNewsIndia/videos/308796243818595/', 'tones': []}, {'sentence_id': 8, 'text': 'https://www.facebook.com/GurjeetSinghsocialworker/videos/118451806765612/', 'tones': []}]}"
160,They are freedom fighters not terrorists... Long live #Khalistan...,"{'document_tone': {'tones': [{'score': 0.560704, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
161,Bakwaas ,{'document_tone': {'tones': []}}
162,,{'document_tone': {'tones': []}}
163,,{'document_tone': {'tones': []}}
164,Best fake news..,"{'document_tone': {'tones': [{'score': 0.52501, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
165,have banned person ..,"{'document_tone': {'tones': [{'score': 0.53891, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.955445, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
166,Fack news,"{'document_tone': {'tones': [{'score': 0.5024, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
167,baseless,{'document_tone': {'tones': []}}
168,Shameless modia today ,{'document_tone': {'tones': []}}
169,Bhardwaj Akshat  ,{'document_tone': {'tones': []}}
170,Free Khalistan,{'document_tone': {'tones': []}}
171,,{'document_tone': {'tones': []}}
172,Attention diverting tactics,"{'document_tone': {'tones': [{'score': 0.955445, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
173,Free khalistan,{'document_tone': {'tones': []}}
174,Fassi de do inko,{'document_tone': {'tones': []}}
175,,{'document_tone': {'tones': []}}
176,Fake,"{'document_tone': {'tones': [{'score': 0.68541, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.743831, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
177,So india is a terrorist state..... By Indian media,"{'document_tone': {'tones': [{'score': 0.551695, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'So india is a terrorist state.....', 'tones': []}, {'sentence_id': 1, 'text': 'By Indian media', 'tones': [{'score': 0.519445, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
178,,{'document_tone': {'tones': []}}
179,Fake Media,{'document_tone': {'tones': []}}
180,Bhat Xaid  take care bhaijaan from Jannah palace 72 hoors .... Burhan wani,{'document_tone': {'tones': []}}
181,Imran hamara Yaar h..... Modi kutta h....... Indira thok Di Vaidya Thok Diya  Modi ko bhi Dekh lenge...  Khalistani posters...,{'document_tone': {'tones': []}}
182,Shame on Godi media,"{'document_tone': {'tones': [{'score': 0.503129, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
183,Godi media,{'document_tone': {'tones': []}}
184,,{'document_tone': {'tones': []}}
185,Khalistan jindabad ??????????????????????,{'document_tone': {'tones': []}}
186,Seems to be fake story ...,"{'document_tone': {'tones': [{'score': 0.699295, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.968123, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
187,naya drama,"{'document_tone': {'tones': [{'score': 0.68052, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
188,Godi media ??,{'document_tone': {'tones': []}}
189,,{'document_tone': {'tones': []}}
190,,{'document_tone': {'tones': []}}
191,All the best from KULGAM PAKISTAN,"{'document_tone': {'tones': [{'score': 0.883046, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.942582, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
192,His count down starts now ??????,"{'document_tone': {'tones': [{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
193,Godi,{'document_tone': {'tones': []}}
194,Sarthak Sharma,{'document_tone': {'tones': []}}
195,Godi media,{'document_tone': {'tones': []}}
196,Fake News,"{'document_tone': {'tones': [{'score': 0.603759, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
197,,{'document_tone': {'tones': []}}
198,,{'document_tone': {'tones': []}}
