id,message,tone
65,It reminds me of a joke. If you want to kill a dog. Call it mad. and kill it.,"{'document_tone': {'tones': [{'score': 0.689323, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.61954, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'It reminds me of a joke.', 'tones': []}, {'sentence_id': 1, 'text': 'If you want to kill a dog.', 'tones': [{'score': 0.801827, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'Call it mad.', 'tones': [{'score': 0.880283, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 3, 'text': 'and kill it.', 'tones': [{'score': 0.916667, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.931034, 'tone_id': 'fear', 'tone_name': 'Fear'}]}]}"
66,Kuch Pakistanion ko nationality de kar BJP aise logon ka jamavda bana rahi h !,{'document_tone': {'tones': []}}
67,Bjp ke bheje bhade ke tattu hai kisano ko badnaam karne ke liye ????????,{'document_tone': {'tones': []}}
68,Delaying tactics by govt will give   space to anti India elements,"{'document_tone': {'tones': [{'score': 0.74286, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
69,His Darams can't even stand 24 hours and exposed within few hrs,"{'document_tone': {'tones': [{'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
70,Modi government working agaist muslim minority and kisan,{'document_tone': {'tones': []}}
71,India also ruled by notorious criminals and murderers.,{'document_tone': {'tones': []}}
72,B.j.p pay for this!! How dare they called kisaan terrorist and anti-national!!and all rsscals and bjpigs exposed!!,"{'document_tone': {'tones': [{'score': 0.650318, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.932568, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'B.j.p pay for this!!', 'tones': []}, {'sentence_id': 1, 'text': 'How dare they called kisaan terrorist and anti-national!!and all rsscals and bjpigs exposed!!', 'tones': [{'score': 0.635776, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.751512, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
73,IB report Tadipaar ke directions se bantha hai.! Sab gol  maal hai.??,"{'document_tone': {'tones': [{'score': 0.543112, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
74,This give more power to them by doing this..you are giving them open space my dear PM.,{'document_tone': {'tones': []}}
75,This is old...Try something new...,"{'document_tone': {'tones': [{'score': 0.546827, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.984352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
76,"Corrupts, criminals and rapists infiltrated present BJP Govt. Is anyone having any doubt?","{'document_tone': {'tones': [{'score': 0.998113, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Corrupts, criminals and rapists infiltrated present BJP Govt.', 'tones': []}, {'sentence_id': 1, 'text': 'Is anyone having any doubt?', 'tones': [{'score': 0.999562, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
77,May be Nazis infilterated Govt & Judiciary.,"{'document_tone': {'tones': [{'score': 0.612028, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.946222, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
78,"Lol kuch bhi?? First of all govt should clear who these guys r. Are they urban naxalees, or r they tukde tukde gang, or are they Pakistan supporters, or are they aatankis, or r they Khalistanis? Or are they Farmers of our own country who r suffering on streets of Delhi for 45+ days and 80 farmers have already died. What is govt trying to prove?? Shame shame shame","{'document_tone': {'tones': [{'score': 0.672199, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.532974, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.930737, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Lol kuch bhi?? First of all govt should clear who these guys r.', 'tones': [{'score': 0.568253, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.825035, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'Are they urban naxalees, or r they tukde tukde gang, or are they Pakistan supporters, or are they aatankis, or r they Khalistanis?', 'tones': [{'score': 0.952181, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 2, 'text': 'Or are they Farmers of our own country who r suffering on streets of Delhi for 45+ days and 80 farmers have already died.', 'tones': [{'score': 0.844626, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 3, 'text': 'What is govt trying to prove?? Shame shame shame', 'tones': [{'score': 0.66535, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
79,"Yes,they are disguised as Farmers!",{'document_tone': {'tones': []}}
80,"Those who are not agree with Hitlar government policy, they must be either Pakistani, Bangladeshi or Khalistani. Brutality is the part of current Indian government.","{'document_tone': {'tones': [{'score': 0.557345, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.631794, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Those who are not agree with Hitlar government policy, they must be either Pakistani, Bangladeshi or Khalistani.', 'tones': []}, {'sentence_id': 1, 'text': 'Brutality is the part of current Indian government.', 'tones': []}]}"
81,,{'document_tone': {'tones': []}}
82,,{'document_tone': {'tones': []}}
83,THIS FALSE DRAMA SHOULD BE STOPPED.BY GOVERMENT.,"{'document_tone': {'tones': [{'score': 0.696727, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.506763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
84,Ye khalistan support main danda daal ker chakri bana deni chahiye government ko...waise bhi sadke khali kerwao kya drama laga rakha hai,{'document_tone': {'tones': []}}
85,WTF Gov agencies doing till they infiltrated!? Selling Samosa!?,"{'document_tone': {'tones': [{'score': 0.625275, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
86,It’s the failure of HM then. ?? ,"{'document_tone': {'tones': [{'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'It’s the failure of HM then.', 'tones': [{'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': '??', 'tones': []}]}"
87,All 4 members of Supreme Court appointed committee have already supported the Farm Bills publicly.   It's like making a committee of -   - Sambit Patra - Kangana Ranaut  - Arnab Goswami  - Rajat Sharma    To decide who is the best PM in the world ??,"{'document_tone': {'tones': [{'score': 0.77494, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.954602, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'All 4 members of Supreme Court appointed committee have already supported the Farm Bills publicly.', 'tones': [{'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': ""It's like making a committee of -   - Sambit Patra - Kangana Ranaut  - Arnab Goswami  - Rajat Sharma    To decide who is the best PM in the world ??"", 'tones': [{'score': 0.674088, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.543112, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
88,"Still better than idiots, criminals, rioters, rapists, and lairs infiltrating the government. ??????","{'document_tone': {'tones': [{'score': 0.692006, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Still better than idiots, criminals, rioters, rapists, and lairs infiltrating the government.', 'tones': [{'score': 0.692006, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 1, 'text': '??????', 'tones': []}]}"
89,Govt. should tell the names of alleged Khalistani,"{'document_tone': {'tones': [{'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
90,Government planning Genocide of Farmers before 26 Jan 2021,"{'document_tone': {'tones': [{'score': 0.501609, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
91,Have they ever felt ashamed to tell lies openly?,{'document_tone': {'tones': []}}
92,Farmers has to remember there comments fir future ,"{'document_tone': {'tones': [{'score': 0.801827, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.866237, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
93,Bring out some new from ur bag,"{'document_tone': {'tones': [{'score': 0.585314, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.946222, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
94,U looted farmers and now blame khalistan,"{'document_tone': {'tones': [{'score': 0.730284, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
95,???? ???? ?????? ?? ?????? ????? ?? ??????? ?? ????? ???? ?? ?? ?? ?????? ..... ??? ?? ?????? ????? ??? ?? ???? ???? ????? ???????? ????? ???? ?? ?? ??? ???? ????? ?? ???????? ??????  ??????? ????? ??? ??????? ?? ????? ?? ???? ??? ????? ???? ?? ??? ??? ......?  ???? ????????? ??? ?????? ???? ???? ?? ??? ????? ???,{'document_tone': {'tones': []}}
96,Government is RSS which is  known terrorist organization in world ,"{'document_tone': {'tones': [{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
97,?? ??? ???? ???? ?? ??? ?? ????? ?????? ?? ???? ????? ???? ??,{'document_tone': {'tones': []}}
98,who ever opposes CG are terrorists..,"{'document_tone': {'tones': [{'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
99,Stop the Farm Bills••,{'document_tone': {'tones': []}}
100,Old tactic. Are ab koi naya tactic khojo,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Old tactic.', 'tones': []}, {'sentence_id': 1, 'text': 'Are ab koi naya tactic khojo', 'tones': []}]}"
101,Martians or Sarurnians have infiltrated :),"{'document_tone': {'tones': [{'score': 0.951934, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.968123, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
102,"Sikh leaders ship was failed in 1947 liberate own nation . Indian state declared war against us culturally, historically and economically . Without Khalistan we’re not survive","{'document_tone': {'tones': [{'score': 0.633544, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.677232, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Sikh leaders ship was failed in 1947 liberate own nation .', 'tones': [{'score': 0.581957, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'Indian state declared war against us culturally, historically and economically .', 'tones': [{'score': 0.51017, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'Without Khalistan we’re not survive', 'tones': []}]}"
103,Mujhe yaha se matlab he,{'document_tone': {'tones': []}}
104,Then Supreme Court reply.... ??? ??? ??????,"{'document_tone': {'tones': [{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
105,"All theories will come up, wait and see","{'document_tone': {'tones': [{'score': 0.704642, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
106,Bjp is anti sikh zabardasti kala kanoon zabardasti kissano ko khalistani ab fir dekhlo sari chale fail ho gayi bjp ki ab naya kaya ha.. sanghiyo ye sikh ha . Mughal engrej congress aur ab bjp .. vinaash kale vipreet budhi ,"{'document_tone': {'tones': [{'score': 0.530208, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Bjp is anti sikh zabardasti kala kanoon zabardasti kissano ko khalistani ab fir dekhlo sari chale fail ho gayi bjp ki ab naya kaya ha.. sanghiyo ye sikh ha .', 'tones': [{'score': 0.55445, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'Mughal engrej congress aur ab bjp .. vinaash kale vipreet budhi', 'tones': []}]}"
107,Government want to kill Sikhs in the name of Khalistan! All Sikh bjp mlas must expose lies of bjp,"{'document_tone': {'tones': [{'score': 0.70129, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.968241, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Government want to kill Sikhs in the name of Khalistan!', 'tones': []}, {'sentence_id': 1, 'text': 'All Sikh bjp mlas must expose lies of bjp', 'tones': [{'score': 0.653595, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.942582, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
108,,{'document_tone': {'tones': []}}
109,,{'document_tone': {'tones': []}}
110,Bjp ki sarkaar hi Terrorists ha hindu rashter ki baat kiyo karte ha kaya farq ha khalistani aur hindu rashter ma ,{'document_tone': {'tones': []}}
111,"And they say court is still "" paak pavitar ""  These are four members whos gonna deliver justice for farmers ??","{'document_tone': {'tones': [{'score': 0.742398, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
112,"When they are left with no other logic or arguments, they say this ????","{'document_tone': {'tones': [{'score': 0.73223, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.821913, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.716301, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
113,Agli baar modi sarkaar aur bolo??????????,{'document_tone': {'tones': []}}
114,???? ??? ????? ??? ????????? ?? ?? ?????? ?? ???? ?? ?? ??? ???? ??? ?? ????? ??? ???? ???? ?? ??? ?? ??????? ???? ????? ??? ?? ?? ????,{'document_tone': {'tones': []}}
115,Naxali ?,{'document_tone': {'tones': []}}
116,???? ?? ????? ?? ??? ??????? ?? ????? ????,{'document_tone': {'tones': []}}
117,Yeh khakhi nikkar waale darr jaate hain khakistan se ????,{'document_tone': {'tones': []}}
118,"When the Parliament is infiltrated by terrorists, a group of farmers being infiltrated, is not a big deal.","{'document_tone': {'tones': [{'score': 0.667563, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
119," * Tukde Tukde gang slogan was created by infiltrating few unidentified masked men. So that targeted group can be blamed. Those masked men were never caught. Home ministry clarified that there is no records of any ‘tukde tukde’ gang with them, but responsible central ministers are using that accusation in their public speeches.  * The violence inside JNU campus was perpetrated by unidentified masked goons to harass and defame students whose majority followed different political ideology. Those goons paraded their exit in presence of police, but no one was apprehended.  * CAA protests at Shaheen Bagh was foiled by intrusion of few stooges. Which party 50 of Shaheen Bagh protesters joined after achieving the goal of breaking Shaheen Bagh protests? The leaders of BJP who shouted ‘Goli Maaro… ‘ are roaming scot-free but the judge, who ordered for police action against those politicians who gave those slogans to have incited violence, was transferred overnight.  * Now farmers are being painted as terrorists and Khalistan supporters.  * Imaginary epithets like Khan Market Gang, Lutyen’s Gang, Urban Naxals are often used to deride and defame protesting farmers.  * The person Kapil Gurjar who fired at Shaheen Bagh was inducted into BJP and removed after backlash.  HIDING WITH SHOES SHOWING!  ","{'document_tone': {'tones': [{'score': 0.548384, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.552851, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.668525, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': '* Tukde Tukde gang slogan was created by infiltrating few unidentified masked men.', 'tones': [{'score': 0.521188, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'So that targeted group can be blamed.', 'tones': [{'score': 0.596894, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.982476, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'Those masked men were never caught.', 'tones': [{'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 3, 'text': 'Home ministry clarified that there is no records of any ‘tukde tukde’ gang with them, but responsible central ministers are using that accusation in their public speeches.', 'tones': [{'score': 0.740384, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 4, 'text': '* The violence inside JNU campus was perpetrated by unidentified masked goons to harass and defame students whose majority followed different political ideology.', 'tones': []}, {'sentence_id': 5, 'text': 'Those goons paraded their exit in presence of police, but no one was apprehended.', 'tones': []}, {'sentence_id': 6, 'text': '* CAA protests at Shaheen Bagh was foiled by intrusion of few stooges.', 'tones': [{'score': 0.659747, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 7, 'text': 'Which party 50 of Shaheen Bagh protesters joined after achieving the goal of breaking Shaheen Bagh protests?', 'tones': [{'score': 0.54319, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 8, 'text': 'The leaders of BJP who shouted ‘Goli Maaro… ‘ are roaming scot-free but the judge, who ordered for police action against those politicians who gave those slogans to have incited violence, was transferred overnight.', 'tones': []}, {'sentence_id': 9, 'text': '* Now farmers are being painted as terrorists and Khalistan supporters.', 'tones': [{'score': 0.688685, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 10, 'text': '* Imaginary epithets like Khan Market Gang, Lutyen’s Gang, Urban Naxals are often used to deride and defame protesting farmers.', 'tones': [{'score': 0.525007, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 11, 'text': '* The person Kapil Gurjar who fired at Shaheen Bagh was inducted into BJP and removed after backlash.', 'tones': []}, {'sentence_id': 12, 'text': 'HIDING WITH SHOES SHOWING!', 'tones': []}]}"
120,Shangi terrorists  have already infiltrated the parliament and other sate institutions,"{'document_tone': {'tones': [{'score': 0.625786, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
121,The India Government is blaming Khalistan over farmers protests with the intention to curb 'seniority' of the farmers in the state of Punjab.,"{'document_tone': {'tones': [{'score': 0.559633, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.716804, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
122,According to this govt everyone is Terrorists who oppose them!! and the irony is that they themselves support RSS,"{'document_tone': {'tones': [{'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
123,Feku descedents of god's Terrorist' is Binladen II responsible for massacre of jawans in Pulwama and galwan. It shows Godhra  fire on bogies bt those two thugs. The odd will find the fate of Binladen,"{'document_tone': {'tones': [{'score': 0.532279, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': ""Feku descedents of god's Terrorist' is Binladen II responsible for massacre of jawans in Pulwama and galwan."", 'tones': []}, {'sentence_id': 1, 'text': 'It shows Godhra  fire on bogies bt those two thugs.', 'tones': [{'score': 0.546593, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 2, 'text': 'The odd will find the fate of Binladen', 'tones': []}]}"
124,,{'document_tone': {'tones': []}}
125,Absolutely!!! Pics won't lie. Even protesters were holding placards of naxals n terrorists.,"{'document_tone': {'tones': [{'score': 0.596122, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.901164, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': ""Absolutely!!! Pics won't lie."", 'tones': [{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.992572, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'Even protesters were holding placards of naxals n terrorists.', 'tones': [{'score': 0.856622, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
126,,{'document_tone': {'tones': []}}
127,,{'document_tone': {'tones': []}}
128,,{'document_tone': {'tones': []}}
129,"?????? ???? ?? ?? ???? ???? ?? ???? ?????????, ?????????, ??????? ??? ? ???? ??, ?? ?? ???? ??????? ?? ?????? ?????? ?? ?? ?????? ??? ???? ??  ?????????, ?????????, ?????, ????????, ?? ??? ?????? ?? ???? ??? ?????? ???????? ???? ???? ???? ??? ???? ","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': '?????? ???? ?? ?? ???? ???? ?? ???? ?????????, ?????????, ??????? ??? ?', 'tones': []}, {'sentence_id': 1, 'text': '???? ??, ?? ?? ???? ??????? ?? ?????? ?????? ?? ?? ?????? ??? ???? ??  ?????????, ?????????, ?????, ????????, ?? ??? ?????? ?? ???? ??? ?????? ???????? ???? ???? ???? ??? ????', 'tones': []}]}"
130,,{'document_tone': {'tones': []}}
131,,{'document_tone': {'tones': []}}
132,"Tue, Jan 12, 2021, 6:00 PM.  I am extremely happy today ?? I was really disturbed for over one and a half months because of the Farmers' Agitation, in which the poor & innocent farmers were being mislead, misguided & misused.  I had full faith in our Hon'ble Supreme Court, and today they've yet again made me so proud ????  As long as India has the Supreme Court and the Indian Defence Forces, we Indians have nothing to worry about ????  I'm so happy that the evil, nasty, anti-national & anti-Indian elements like the Congress Party, the middlemen(and some selfish rich farmers), Khalistan Sympathisers, pro Pakistan and pro China elements have failed yet again in their malicious & vicious intentions! This is a Victory of Good over Evil!(although I'm sad because several farmers lost their lives in this conspiracy. RIP ????).  Long Live India and the Brotherhood of Indians ????????           Anshul Rae Chuchra Arora ???????  Jai Hind Vande Mataram Bharat Mata Ki Jai ????????","{'document_tone': {'tones': [{'score': 0.670299, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.560063, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.750129, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Tue, Jan 12, 2021, 6:00 PM.', 'tones': []}, {'sentence_id': 1, 'text': ""I am extremely happy today ?? I was really disturbed for over one and a half months because of the Farmers' Agitation, in which the poor & innocent farmers were being mislead, misguided & misused."", 'tones': [{'score': 0.758564, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.856794, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': ""I had full faith in our Hon'ble Supreme Court, and today they've yet again made me so proud ????"", 'tones': [{'score': 0.707706, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.660207, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 3, 'text': ""As long as India has the Supreme Court and the Indian Defence Forces, we Indians have nothing to worry about ????  I'm so happy that the evil, nasty, anti-national & anti-Indian elements like the Congress Party, the middlemen(and some selfish rich farmers), Khalistan Sympathisers, pro Pakistan and pro China elements have failed yet again in their malicious & vicious intentions!"", 'tones': [{'score': 0.606284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 4, 'text': ""This is a Victory of Good over Evil!(although I'm sad because several farmers lost their lives in this conspiracy."", 'tones': [{'score': 0.908069, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 5, 'text': 'RIP ????).', 'tones': []}, {'sentence_id': 6, 'text': 'Long Live India and the Brotherhood of Indians ????????           Anshul Rae Chuchra Arora ???????  Jai Hind Vande Mataram Bharat Mata Ki Jai ????????', 'tones': []}]}"
133,"Ak bat samj nahi atti anity nations log bjp k andolan or rally main kyu nahi jate bipaksh ki really m kyu jate hea quinki vipaksh in gaddro ko manch deta hea ,,",{'document_tone': {'tones': []}}
